0.05,44.5184,0.0500021
0.1,44.8492,0.100001
0.15,45.2748,0.149998
0.2,45.8707,0.199995
0.25,46.7724,0.25001
0.3,48.2972,0.299994
0.35,55.1152,0.349766
0.4,62.4946,0.403967
