0.025,11.702,0.025025
0.05,11.6368,0.049975
0.075,11.8402,0.07495
0.1,11.959,0.09995
0.125,12.0244,0.125025
0.15,12.188,0.15
0.175,12.2873,0.17495
0.2,12.419,0.199975
0.225,12.6315,0.224925
0.25,12.8518,0.2501
0.275,13.0905,0.275025
0.3,13.406,0.30005
0.325,13.7933,0.32495
0.35,14.1599,0.350025
0.375,14.7431,0.375075
0.4,15.5729,0.400125
0.425,16.5189,0.42515
0.45,18.1456,0.450225
0.475,20.7744,0.47495
0.5,26.1989,0.4998
0.525,31.0226,0.5242
0.55,36.8268,0.5504
0.575,44.9346,0.576125
0.6,55.3581,0.60035
0.625,83.7075,0.62465
0.65,778.542,0.547638
