0.0125,46.4811,0.0125002
0.025,47.129,0.0249999
0.0375,47.9046,0.0375027
0.05,48.8438,0.0499982
0.0625,50.0092,0.0625002
0.075,51.4454,0.0749964
0.0875,53.2413,0.0874998
0.1,55.5759,0.0999958
0.1125,58.7209,0.112505
0.125,63.1996,0.125009
0.1375,70.5258,0.13751
0.15,93.0066,0.150273
