0.05,44.7855,0.0499997
0.1,45.3509,0.100002
0.15,46.0094,0.149997
0.2,46.8218,0.199997
0.25,47.8505,0.249995
0.3,49.1271,0.299991
0.35,50.7642,0.349998
0.4,52.8996,0.400014
0.45,55.7728,0.449994
0.5,59.7677,0.500009
0.55,65.6304,0.549975
0.6,75.1609,0.599996
0.65,93.5672,0.649981
0.7,386.122,0.619881
