0.0125,46.5182,0.0124976
0.025,47.2861,0.0250017
0.0375,48.3132,0.0374995
0.05,49.6753,0.0500024
0.0625,51.5763,0.062499
0.075,54.9755,0.0749992
0.0875,76.0212,0.0870115
