0.025,19.346,0.0250094
0.05,19.4848,0.0500063
0.075,19.8041,0.0750125
0.1,20.171,0.0999844
0.125,20.5764,0.125041
0.15,21.085,0.150031
0.175,21.6882,0.175
0.2,22.4622,0.199975
0.225,23.5559,0.224966
0.25,25.2273,0.249947
0.275,28.1004,0.274984
0.3,39.1526,0.293353
0.325,32.8507,0.161296
