0.025,19.5421,0.0249938
0.05,19.8224,0.0499906
0.075,20.0962,0.0750031
0.1,20.4367,0.0999906
0.125,20.8066,0.124972
0.15,21.2396,0.149997
0.175,21.7473,0.175013
0.2,22.3413,0.199944
0.225,23.0274,0.224966
0.25,23.9558,0.250031
0.275,25.0856,0.275003
0.3,26.6035,0.299934
0.325,28.7138,0.325047
0.35,31.6577,0.349969
0.375,36.3458,0.374994
0.4,8,0.00196078
