0.1,28.5709,0.0999875
0.2,28.8885,0.200013
0.3,29.2522,0.300025
0.4,29.783,0.399975
0.5,30.5775,0.499962
0.6,31.8266,0.600038
0.7,34.2352,0.699975
0.8,40.0629,0.800125
0.9,76.2737,0.900075
1,374.876,0.93913
