0.025,22.1883,0.0250094
0.05,22.6662,0.0499781
0.075,23.1495,0.0750188
0.1,23.761,0.100003
0.125,24.4603,0.124975
0.15,25.3859,0.150009
0.175,26.564,0.175041
0.2,28.2202,0.200013
0.225,30.3761,0.225003
0.25,33.8469,0.250134
0.275,39.7648,0.275066
0.3,58.9401,0.301147
0.325,201.765,0.304583
